Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
5/20,0/20,5050,252500,59.713547229766846,2173.7881910800934,134.3169413357973,148.52426033839583,0.99
5/20,1/20,5100,255000,59.530765533447266,2191.495327949524,134.38223299384117,144.74232526123524,1.0
5/20,2/20,5150,257500,59.368165493011475,2197.674840092659,133.94543232768774,141.49915358051658,0.98
5/20,3/20,5200,260000,59.56319785118103,2189.7468678951263,132.72195741534233,139.53107757121325,1.0
5/20,4/20,5250,262500,60.115992069244385,2197.192981362343,134.7194724008441,147.04922080039978,0.99
5/20,5/20,5300,265000,59.5728657245636,2192.7788289785385,132.76449593901634,145.45591949671507,0.98
5/20,6/20,5350,267500,59.16090369224548,2182.958035469055,133.02565234154463,146.17908795177937,0.94
5/20,7/20,5400,270000,58.69710183143616,2167.7041877508163,133.1738992407918,147.02719369903207,1.0
5/20,8/20,5450,272500,58.96355438232422,2166.9223152399063,129.94970390200615,151.02040560916066,1.0
5/20,9/20,5500,275000,59.157002210617065,2151.111676812172,132.5630363970995,143.32340244576335,0.98
5/20,10/20,5550,277500,59.61604833602905,2154.8355877399445,132.80544251948595,136.71814695745707,0.98
5/20,11/20,5600,280000,59.01411008834839,2135.6372861862183,132.44913299381733,142.0783353112638,0.96
5/20,12/20,5650,282500,59.27546429634094,2141.2457908391953,131.60924237966537,148.57417584583163,1.0
5/20,13/20,5700,285000,59.96100211143494,2162.8430330753326,132.26321055740118,147.5998302027583,1.0
5/20,14/20,5750,287500,58.44657802581787,2167.9441950321198,133.12418731302023,150.60276694223285,0.99
5/20,15/20,5800,290000,59.14709782600403,2148.259902238846,131.4672903418541,141.15927270799875,0.99
5/20,16/20,5850,292500,59.58729410171509,2158.0394731760025,131.4294793829322,146.90068735554814,0.98
5/20,17/20,5900,295000,60.053523778915405,2139.9873282909393,132.7625379934907,142.01115734875202,0.97
5/20,18/20,5950,297500,60.345003843307495,2122.329238176346,131.28208574652672,144.81509184092283,0.99
5/20,19/20,6000,300000,59.65964388847351,2121.951549768448,132.16287548094988,147.432427380234,0.98
6/20,0/20,6050,302500,61.14990448951721,2101.4891839027405,132.24243933707476,136.31899012997746,0.99
6/20,1/20,6100,305000,60.70484924316406,2108.0602526664734,131.6050662100315,145.57832696661353,1.0
6/20,2/20,6150,307500,61.45083808898926,2110.85204744339,132.27004662901163,134.91677186638117,1.0
6/20,3/20,6200,310000,60.49105525016785,2092.3200364112854,131.81631653755903,134.6465705446899,0.99
6/20,4/20,6250,312500,60.69348883628845,2103.9075927734375,130.97774481028318,146.78569793701172,1.0
6/20,5/20,6300,315000,60.144448041915894,2093.2131489515305,130.23128797113895,141.78233167529106,0.99
6/20,6/20,6350,317500,59.79567527770996,2092.3839168548584,129.31401953101158,151.54893453419209,0.98
6/20,7/20,6400,320000,59.45154428482056,2101.2767984867096,129.59875040501356,147.9725088737905,0.99
6/20,8/20,6450,322500,60.31368923187256,2126.9964295625687,130.20300137996674,138.13843642547727,0.99
6/20,9/20,6500,325000,60.493252754211426,2118.336592435837,131.99378419667482,134.26584626361728,0.99
6/20,10/20,6550,327500,59.645987033843994,2083.664378285408,131.37869441509247,137.1467529349029,1.0
6/20,11/20,6600,330000,60.01432204246521,2080.7360903024673,131.09904316812754,130.99001165106893,0.98
6/20,12/20,6650,332500,60.533618688583374,2079.585673689842,131.04520400613546,127.3352402150631,1.0
6/20,13/20,6700,335000,60.56338715553284,2078.3699016571045,130.5194080248475,131.83701261132956,0.98
6/20,14/20,6750,337500,60.172810077667236,2078.112856388092,130.18341375142336,128.52683590725064,1.0
6/20,15/20,6800,340000,60.18750262260437,2082.016523361206,130.52253025770187,129.5263315178454,0.98
6/20,16/20,6850,342500,59.85190391540527,2089.4879080057144,130.54393285512924,129.02290485054255,1.0
6/20,17/20,6900,345000,60.982282876968384,2081.8922624588013,130.50609757006168,125.82987384870648,0.99
6/20,18/20,6950,347500,61.90441083908081,2078.558732032776,129.27550218254328,129.60537537187338,1.0
6/20,19/20,7000,350000,60.42636179924011,2095.0320991277695,129.545304402709,127.41543764993548,0.99
7/20,0/20,7050,352500,60.12525987625122,2104.0557601451874,129.94375890493393,127.61815593391657,1.0
7/20,1/20,7100,355000,59.152689933776855,2099.444533109665,130.04079584032297,126.30197475850582,1.0
7/20,2/20,7150,357500,59.163883686065674,2100.0850961208344,128.9545158445835,130.04924534633756,0.99
7/20,3/20,7200,360000,58.67128825187683,2090.279197573662,129.65404450893402,127.62222201377153,1.0
7/20,4/20,7250,362500,58.83904671669006,2092.3135421276093,128.7923560962081,125.90708346664906,1.0
7/20,5/20,7300,365000,58.84547758102417,2099.3047872781754,128.23191027343273,126.59289233759046,0.99
7/20,6/20,7350,367500,58.6364541053772,2102.02251124382,130.03947573155165,136.92034225538373,0.99
7/20,7/20,7400,370000,59.27268862724304,2107.8751595020294,129.1103784441948,133.9917586557567,1.0
7/20,8/20,7450,372500,58.72960829734802,2120.1441485881805,128.51958622783422,129.69539814814925,1.0
7/20,9/20,7500,375000,58.587278842926025,2117.5705859661102,128.51662473380566,133.02855775505304,0.99
7/20,10/20,7550,377500,59.458499908447266,2120.474145412445,129.48486797511578,133.35196059197187,1.0
7/20,11/20,7600,380000,59.731036901474,2118.192380666733,130.23561967164278,132.3482311218977,0.97
7/20,12/20,7650,382500,59.74922728538513,2141.50919175148,130.45802832394838,134.5169818624854,1.0
7/20,13/20,7700,385000,59.56119251251221,2142.1752403974533,129.98660115897655,130.5499333292246,1.0
7/20,14/20,7750,387500,58.67556095123291,2124.3244013786316,129.31270220130682,137.15585051104426,0.97
7/20,15/20,7800,390000,58.96677494049072,2136.3643124103546,127.7668544948101,126.62638444826007,0.98
7/20,16/20,7850,392500,59.94211006164551,2132.9290697574615,128.15905167907476,133.50947120040655,0.99
7/20,17/20,7900,395000,59.514530420303345,2109.499475002289,129.00371941179037,136.0456444248557,1.0
7/20,18/20,7950,397500,59.31252574920654,2112.1140854358673,127.7688600718975,140.5887304916978,0.99
7/20,19/20,8000,400000,59.818583726882935,2126.319213628769,129.0313471108675,136.19430546090007,0.99
8/20,0/20,8050,402500,59.522828340530396,2098.7614790201187,128.27371468394995,132.6349269784987,1.0
8/20,1/20,8100,405000,59.56175518035889,2109.684785604477,127.09031338244677,130.65065494179726,1.0
8/20,2/20,8150,407500,59.03793668746948,2088.867532849312,127.61167647689581,129.31842433661222,0.98
8/20,3/20,8200,410000,59.38697266578674,2085.825278878212,128.58955577015877,126.22021339461207,0.99
8/20,4/20,8250,412500,58.838123083114624,2067.3133569955826,128.18396788835526,133.53470985218883,1.0
8/20,5/20,8300,415000,58.836549043655396,2052.0262023210526,127.63763692229986,132.63601648062468,0.99
8/20,6/20,8350,417500,58.9431357383728,2075.7200293540955,127.65460266172886,129.89287079498172,0.99
8/20,7/20,8400,420000,59.565306186676025,2076.8187470436096,128.5369136556983,130.8293106481433,0.99
8/20,8/20,8450,422500,58.71293544769287,2080.740383028984,128.39222964644432,133.4650334827602,0.99
8/20,9/20,8500,425000,58.20221519470215,2069.6430612802505,128.23328115791082,129.9658933468163,1.0
8/20,10/20,8550,427500,58.234957456588745,2059.1891214847565,129.22170713543892,127.19303548336029,0.98
8/20,11/20,8600,430000,58.8280930519104,2077.1289113759995,128.87943844497204,133.81975012272596,1.0
8/20,12/20,8650,432500,59.392553091049194,2068.446151137352,126.23482169210911,133.50463639199734,0.99
8/20,13/20,8700,435000,59.34005284309387,2066.5077344179153,128.41030371189117,131.6814492419362,1.0
