Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
0/20,0/20,50,2500,25.567700147628784,,,,0.08
0/20,1/20,100,5000,27.17758059501648,,,,0.08
0/20,2/20,150,7500,27.29924464225769,,,,0.03
0/20,3/20,200,10000,29.685285568237305,3.454048629850149,0.13456932688131928,3.097179688513279,0.1
0/20,4/20,250,12500,94.5073025226593,328.77989433705807,1.588808367610909,17.324962670681998,0.05
0/20,5/20,300,15000,92.30246114730835,672.6910871565342,3.562244320753962,14.008329161442816,0.11
0/20,6/20,350,17500,91.71186399459839,992.2170459032059,12.327309685759246,19.380525378277525,0.09
0/20,7/20,400,20000,92.3789165019989,1251.3240622282028,18.14712967304513,30.381716112606227,0.04
0/20,8/20,450,22500,92.69753742218018,1472.7588663697243,22.281780554912984,23.799654902890325,0.07
0/20,9/20,500,25000,95.57028150558472,1671.4199454188347,28.61514788493514,31.330899452790618,0.09
0/20,10/20,550,27500,92.79200863838196,1805.6957281827927,34.00466663856059,32.11770175257698,0.07
0/20,11/20,600,30000,95.66609191894531,1917.876471877098,37.066071113571525,35.676977436989546,0.05
0/20,12/20,650,32500,95.27437663078308,1993.3664494752884,38.346100396476686,35.576429300010204,0.03
0/20,13/20,700,35000,95.93460297584534,2098.830516934395,40.246358739212155,39.98795258346945,0.12
0/20,14/20,750,37500,95.65522360801697,2188.4872946739197,40.43182811141014,36.61883320659399,0.08
0/20,15/20,800,40000,93.95340514183044,2222.0688631534576,40.05602613277733,40.20473375637084,0.06
0/20,16/20,850,42500,93.27531504631042,2303.900828719139,41.8036173004657,40.72733532777056,0.07
0/20,17/20,900,45000,99.22125005722046,2386.7140167951584,44.82776768878102,37.590452840551734,0.1
0/20,18/20,950,47500,95.64800333976746,2412.224687099457,44.342086393386126,34.71621178649366,0.05
0/20,19/20,1000,50000,94.07225227355957,2437.313944220543,43.15307032503188,32.77271788753569,0.12
1/20,0/20,1050,52500,95.50264382362366,2551.077363729477,45.32350026257336,34.97327006235719,0.06
1/20,1/20,1100,55000,94.73114800453186,2559.2996360063553,44.66232687421143,34.83909615781158,0.06
1/20,2/20,1150,57500,93.83474707603455,2595.1088148355484,42.36256536655128,47.41314071509987,0.04
1/20,3/20,1200,60000,93.56533527374268,2612.4796298742294,44.25707492046058,36.92325647175312,0.09
1/20,4/20,1250,62500,96.5370819568634,2593.5097377300262,46.75369004532695,48.742615196853876,0.06
1/20,5/20,1300,65000,94.36692118644714,2592.2366141080856,45.91467702947557,45.35917929653078,0.08
1/20,6/20,1350,67500,94.56321930885315,2600.030933737755,46.667435174807906,41.03064752090722,0.06
1/20,7/20,1400,70000,96.96583604812622,2589.9367620944977,48.24905462563038,45.00020258966833,0.02
1/20,8/20,1450,72500,95.088796377182,2556.4071692228317,50.15866416692734,40.014255214482546,0.1
1/20,9/20,1500,75000,94.52757477760315,2572.2603328227997,47.713271610438824,42.71460794471204,0.04
1/20,10/20,1550,77500,93.63101172447205,2631.0977524518967,47.149186881259084,38.05096699669957,0.04
1/20,11/20,1600,80000,93.20350766181946,2584.5238806009293,47.301085408777,42.82401324529201,0.08
1/20,12/20,1650,82500,92.89580965042114,2604.0094480514526,45.946020901203156,34.37866431474686,0.08
1/20,13/20,1700,85000,93.61158514022827,2631.3244425058365,45.81800468824804,43.683574945665896,0.08
1/20,14/20,1750,87500,96.73640775680542,2665.959842324257,48.78325278311968,46.58892659377307,0.08
1/20,15/20,1800,90000,99.420583486557,2644.4077808856964,52.23955984227359,54.542881632223725,0.05
1/20,16/20,1850,92500,96.0519847869873,2552.902253508568,55.572820072993636,46.839363457635045,0.06
1/20,17/20,1900,95000,95.5812873840332,2482.0547065734863,55.34161511063576,42.15624407399446,0.06
1/20,18/20,1950,97500,93.80244851112366,2437.8299137353897,50.09099742397666,39.90541933197528,0.09
1/20,19/20,2000,100000,94.38434195518494,2494.1116576194763,45.80419880710542,33.431438041850924,0.09
2/20,0/20,2050,102500,95.79089212417603,2538.249293446541,43.58493482507765,35.20425749756396,0.14
2/20,1/20,2100,105000,94.20145058631897,2603.4975777864456,44.872970923781395,42.51108127273619,0.07
2/20,2/20,2150,107500,92.08620715141296,2661.891149997711,45.61739555373788,39.999200873076916,0.12
2/20,3/20,2200,110000,92.76421451568604,2668.733269929886,46.914107359945774,42.88589938078076,0.08
2/20,4/20,2250,112500,92.69283056259155,2636.4252249002457,49.04140265844762,45.03349544480443,0.06
2/20,5/20,2300,115000,92.70287132263184,2638.3952580690384,49.759471613913774,37.09689409285784,0.09
2/20,6/20,2350,117500,94.75939989089966,2645.493878364563,51.91723706573248,44.93152758106589,0.06
2/20,7/20,2400,120000,93.45103669166565,2614.2322410345078,51.60816811211407,35.48658413346857,0.07
2/20,8/20,2450,122500,92.99700903892517,2559.7140736579895,50.51049455627799,33.63465017359704,0.04
2/20,9/20,2500,125000,91.82195496559143,2582.902128100395,51.12949555926025,33.62177600245923,0.1
2/20,10/20,2550,127500,92.3639726638794,2561.322330713272,50.25236355513334,36.73861953429878,0.08
2/20,11/20,2600,130000,92.45215916633606,2593.9358768463135,49.752695210278034,33.94542668526992,0.05
2/20,12/20,2650,132500,101.21325397491455,2578.7038727998734,50.31947042606771,38.59866944048554,0.03
2/20,13/20,2700,135000,93.53834247589111,2625.0836988687515,51.183118948712945,29.772738807834685,0.14
2/20,14/20,2750,137500,92.61752820014954,2601.61306476593,52.91873257420957,45.76117621175945,0.05
2/20,15/20,2800,140000,95.07188439369202,2635.283812046051,52.20623176544905,27.97612721659243,0.06
2/20,16/20,2850,142500,96.29522705078125,2606.019306898117,51.09105605259538,29.58730812650174,0.06
2/20,17/20,2900,145000,95.82657361030579,2581.40498650074,49.92793726734817,40.169966981746256,0.06
2/20,18/20,2950,147500,94.20353269577026,2639.749971985817,48.86854206211865,29.974676449783146,0.06
2/20,19/20,3000,150000,94.87853384017944,2577.2401700019836,48.714186035096645,40.047040957026184,0.08
3/20,0/20,3050,152500,94.72072982788086,2665.526320695877,48.95903589390218,33.4919632175006,0.13
3/20,1/20,3100,155000,95.26595687866211,2664.7180219888687,48.58417489938438,35.99699537269771,0.12
3/20,2/20,3150,157500,95.83947515487671,2624.032224535942,50.44164210744202,35.48834795691073,0.09
3/20,3/20,3200,160000,94.68346500396729,2647.595344185829,51.98473634198308,36.58611122239381,0.04
3/20,4/20,3250,162500,94.4140796661377,2622.827344894409,55.487640257924795,36.38052431214601,0.08
3/20,5/20,3300,165000,94.67084741592407,2582.448395371437,59.058750208467245,32.567937068641186,0.06
3/20,6/20,3350,167500,95.55024147033691,2516.6921788454056,62.683951657265425,38.088802417740226,0.06
3/20,7/20,3400,170000,97.19527792930603,2466.6416993141174,64.40375530347228,40.43360727094114,0.04
