Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
0/20,0/20,50,2500,22.32086944580078,,,,0.1
0/20,1/20,100,5000,26.93481969833374,,,,0.04
0/20,2/20,150,7500,26.794225215911865,,,,0.08
0/20,3/20,200,10000,25.419750928878784,4.841570787131786,0.1547874640673399,3.2566397339105606,0.1
0/20,4/20,250,12500,61.80880379676819,376.8985692411661,2.6307186350459233,18.822240391513333,0.09
0/20,5/20,300,15000,60.68940544128418,696.8383377194405,4.283529778011143,15.418628148501739,0.09
0/20,6/20,350,17500,62.028648853302,978.8551792502403,13.3519405615516,27.698221867904067,0.08
0/20,7/20,400,20000,61.665488481521606,1227.463222026825,18.864980396814644,37.97185103734955,0.08
0/20,8/20,450,22500,62.12385272979736,1444.2769812345505,21.167614347767085,49.59229334909469,0.05
0/20,9/20,500,25000,62.04780960083008,1620.1075932383537,27.83298296481371,66.39873354695737,0.03
0/20,10/20,550,27500,62.10969614982605,1761.5754162073135,28.975632522255182,72.63023331481963,0.06
0/20,11/20,600,30000,62.22286891937256,1864.9620677232742,34.86204822920263,90.15449064224958,0.08
0/20,12/20,650,32500,62.49017143249512,1954.4394363164902,35.06250532716513,97.76423989795148,0.09
0/20,13/20,700,35000,62.72449517250061,2031.82244515419,37.896236347034574,117.23067982681096,0.1
0/20,14/20,750,37500,63.20401740074158,2036.6931780576706,39.37384734116495,119.40558426454663,0.09
0/20,15/20,800,40000,62.19719934463501,2124.8509430885315,37.82460281252861,129.4521302320063,0.08
0/20,16/20,850,42500,62.68776512145996,2175.567523598671,39.59375664405525,138.8296317923814,0.06
0/20,17/20,900,45000,63.10972714424133,2196.790889978409,41.108360482379794,157.71385008841753,0.07
0/20,18/20,950,47500,62.86102747917175,2217.9706250429153,41.84025398269296,179.67454732954502,0.04
0/20,19/20,1000,50000,63.109994649887085,2242.6312482357025,44.7220712415874,202.44155709072948,0.1
1/20,0/20,1050,52500,62.57242965698242,2228.231496691704,46.48592099547386,196.38739926740527,0.08
1/20,1/20,1100,55000,62.66867685317993,2221.7419893741608,47.582226905971766,221.08129692822695,0.06
1/20,2/20,1150,57500,62.161439180374146,2210.168053150177,46.73262793570757,230.74467036500573,0.13
1/20,3/20,1200,60000,62.552826166152954,2225.1795736551285,45.260940028354526,240.1814669109881,0.16
1/20,4/20,1250,62500,63.2306113243103,2235.277489423752,46.4427700843662,235.65535905584693,0.11
1/20,5/20,1300,65000,62.87532424926758,2220.0527741909027,46.80393120087683,232.70858820527792,0.09
1/20,6/20,1350,67500,62.932250022888184,2219.304180622101,47.82287387922406,237.80375162884593,0.18
1/20,7/20,1400,70000,62.99670195579529,2193.2404148578644,49.21971033513546,255.15376694500446,0.16
1/20,8/20,1450,72500,63.2391893863678,2199.887400507927,52.16380216740072,234.62925104424357,0.16
1/20,9/20,1500,75000,63.372936487197876,2149.4054592847824,51.90852718614042,247.286926984787,0.21
1/20,10/20,1550,77500,63.296199321746826,2099.6874767541885,54.7879849858582,239.91788940876722,0.18
1/20,11/20,1600,80000,63.22122526168823,2066.028215765953,56.18246850371361,266.00651022046804,0.19
1/20,12/20,1650,82500,63.078463315963745,2054.3404924869537,57.57645984739065,278.6906710974872,0.15
1/20,13/20,1700,85000,62.82498574256897,2030.6729896068573,58.057012762874365,252.81751485541463,0.21
1/20,14/20,1750,87500,63.54020118713379,2009.8409622907639,58.30009292811155,269.1574154496193,0.16
1/20,15/20,1800,90000,62.905691146850586,1995.4433311223984,60.491216871887445,267.0733123123646,0.33
1/20,16/20,1850,92500,62.75173354148865,1952.990569472313,62.14911440759897,257.2262797318399,0.34
1/20,17/20,1900,95000,63.15335273742676,1950.1826102733612,60.457879688590765,286.7111049629748,0.3
1/20,18/20,1950,97500,62.70466065406799,1931.4516702890396,59.07857157289982,275.74662133306265,0.39
1/20,19/20,2000,100000,63.74914336204529,1918.161728143692,59.29914818704128,302.5944190211594,0.35
2/20,0/20,2050,102500,62.63385248184204,1915.7680056095123,58.65030912309885,295.8397043980658,0.45
2/20,1/20,2100,105000,62.77238583564758,1842.743117928505,61.19199442490935,289.6602227911353,0.44
2/20,2/20,2150,107500,62.677114486694336,1808.488474369049,59.494174875319004,257.10132675245404,0.34
2/20,3/20,2200,110000,62.67952632904053,1783.3643416762352,60.862866807729006,242.89131489023566,0.34
2/20,4/20,2250,112500,62.95653510093689,1755.287630021572,61.57552945613861,252.632813192904,0.5
2/20,5/20,2300,115000,63.289761781692505,1752.6610742807388,61.02441769838333,260.4407423213124,0.43
2/20,6/20,2350,117500,63.560675621032715,1766.1656686067581,62.44161943718791,272.1496693305671,0.49
2/20,7/20,2400,120000,63.251643896102905,1773.9306230545044,61.88784149289131,265.0870276503265,0.48
2/20,8/20,2450,122500,63.18929934501648,1794.4728981256485,65.14117143675685,306.3385211750865,0.68
2/20,9/20,2500,125000,63.03478741645813,1758.803487420082,67.29112474247813,270.044736828655,0.63
2/20,10/20,2550,127500,62.885886907577515,1741.963571548462,69.4118169657886,250.08300314098597,0.69
2/20,11/20,2600,130000,63.50919222831726,1710.4340916275978,69.06213469430804,256.02867317199707,0.56
2/20,12/20,2650,132500,63.04001760482788,1698.435262143612,69.09860993921757,294.5142201408744,0.72
