Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
0/20,0/20,50,2500,23.744345903396606,,,,0.09
0/20,1/20,100,5000,29.32045030593872,,,,0.04
0/20,2/20,150,7500,29.39067578315735,,,,0.12
0/20,3/20,200,10000,43.01658272743225,6.400793880224228,0.17075655213557184,3.5188901722431183,0.11
0/20,4/20,250,12500,102.43113303184509,430.6703915297985,2.7104635920841247,21.117583075305447,0.03
0/20,5/20,300,15000,95.05215239524841,719.4595977663994,4.546582682640292,14.428176388377324,0.05
0/20,6/20,350,17500,94.92071723937988,1024.6197573542595,15.12249767081812,20.259920794982463,0.05
0/20,7/20,400,20000,95.23443174362183,1261.7547697424889,23.467596668750048,24.8131453236565,0.1
0/20,8/20,450,22500,95.77419877052307,1428.6653674840927,29.648787355981767,28.453499920666218,0.05
0/20,9/20,500,25000,96.9738986492157,1595.2506785988808,36.58010151423514,23.077033184003085,0.08
0/20,10/20,550,27500,98.98194670677185,1729.8345346450806,38.962083434686065,41.642294513992965,0.03
0/20,11/20,600,30000,97.11709809303284,1797.6914279460907,43.66013617627323,28.671670667361468,0.11
0/20,12/20,650,32500,94.42140078544617,1875.521651983261,45.728734748438,35.74842141196132,0.09
0/20,13/20,700,35000,94.31043291091919,1972.464476943016,46.4553735293448,31.5032974393107,0.06
0/20,14/20,750,37500,96.07827544212341,2003.616518855095,47.02618057653308,34.24627454020083,0.06
0/20,15/20,800,40000,96.62290477752686,2073.89581823349,44.687705900520086,41.1985237179324,0.06
0/20,16/20,850,42500,105.84309363365173,2128.833253979683,46.011936254799366,44.61496542021632,0.04
0/20,17/20,900,45000,99.30882358551025,2170.3263058662415,48.14775111712515,27.28628467209637,0.09
0/20,18/20,950,47500,97.12911796569824,2242.8793292045593,49.619667099788785,33.37898791441694,0.08
0/20,19/20,1000,50000,98.79387784004211,2269.871986269951,50.497480757534504,37.72673199046403,0.11
1/20,0/20,1050,52500,97.16316676139832,2274.640254855156,49.8550114762038,29.382380122318864,0.08
1/20,1/20,1100,55000,96.63558053970337,2328.650549054146,47.65431152284145,30.128796558827162,0.08
1/20,2/20,1150,57500,99.79504871368408,2399.921113729477,44.41754793934524,29.13843598589301,0.06
1/20,3/20,1200,60000,97.39204216003418,2469.4083372354507,43.35998978279531,24.758275631815195,0.05
1/20,4/20,1250,62500,95.60009503364563,2538.2272367477417,43.45004069432616,29.36692042509094,0.05
1/20,5/20,1300,65000,95.58625030517578,2611.6709641218185,44.355921817943454,60.28276745323092,0.03
1/20,6/20,1350,67500,96.586993932724,2663.3783618211746,45.12553740851581,25.70782326394692,0.13
1/20,7/20,1400,70000,99.87962770462036,2721.0652799606323,47.465437300503254,29.54457405861467,0.06
1/20,8/20,1450,72500,97.7484302520752,2709.2459869384766,47.16525171324611,27.078769497573376,0.08
1/20,9/20,1500,75000,96.93031930923462,2742.916609764099,47.18969076126814,52.060253500938416,0.09
1/20,10/20,1550,77500,97.43044471740723,2766.5315527915955,44.807435642927885,31.4273919952102,0.03
1/20,11/20,1600,80000,96.01755928993225,2811.0285000801086,45.5005860645324,25.740346357692033,0.09
1/20,12/20,1650,82500,97.17047667503357,2842.114932179451,45.16687534749508,34.82292819907889,0.12
1/20,13/20,1700,85000,96.03819990158081,2896.8870153427124,44.72907662950456,26.504817855078727,0.07
1/20,14/20,1750,87500,95.56013989448547,2894.6188662052155,47.006650280207396,58.177559580653906,0.04
1/20,15/20,1800,90000,96.13506245613098,2954.858378767967,45.72444045543671,21.70920462626964,0.08
1/20,16/20,1850,92500,94.29018688201904,2982.292488336563,46.077835604548454,41.11878601508215,0.09
1/20,17/20,1900,95000,93.62059450149536,3005.588642716408,46.97934463992715,27.120838263072073,0.07
1/20,18/20,1950,97500,95.22691774368286,3016.8195662498474,48.67310571111739,27.702870899811387,0.08
1/20,19/20,2000,100000,96.04564547538757,2959.951769590378,52.1140309125185,41.039638652000576,0.06
2/20,0/20,2050,102500,95.16882610321045,2943.4152938127518,55.30993518978357,30.476512853987515,0.04
2/20,1/20,2100,105000,94.97398519515991,2894.9819535017014,55.1746855545789,28.870448276400566,0.06
2/20,2/20,2150,107500,93.70429539680481,2862.1338045597076,53.75912983715534,29.962143128737807,0.06
2/20,3/20,2200,110000,95.76528191566467,2869.0608199834824,48.7550530731678,28.063315577805042,0.04
2/20,4/20,2250,112500,93.93606686592102,2854.507836699486,48.945841612294316,28.973182188346982,0.04
2/20,5/20,2300,115000,95.44879221916199,2888.3586769104004,49.03405994921923,31.37195934681222,0.05
2/20,6/20,2350,117500,96.31305432319641,2948.740811944008,48.68830902501941,30.18613112810999,0.04
2/20,7/20,2400,120000,96.09458374977112,2932.6269948482513,48.192493453621864,25.90421681245789,0.05
2/20,8/20,2450,122500,94.09576630592346,2935.3852508068085,46.87775005400181,31.413546642288566,0.06
2/20,9/20,2500,125000,94.43775987625122,2975.9639571905136,45.560826282948256,20.040904169436544,0.05
2/20,10/20,2550,127500,95.12354469299316,3015.9052225351334,45.248844956979156,25.228417871054262,0.1
2/20,11/20,2600,130000,93.86988997459412,3077.2958858013153,46.97976963594556,24.10140638332814,0.07
2/20,12/20,2650,132500,94.22780418395996,3090.939692258835,46.30202694050968,44.19608371844515,0.05
2/20,13/20,2700,135000,97.71976065635681,3102.9186393022537,46.9106991738081,21.850974190514535,0.04
2/20,14/20,2750,137500,99.08562016487122,3147.103807449341,48.60230582393706,26.939508923795074,0.04
2/20,15/20,2800,140000,95.64979386329651,3132.7332738637924,48.429366858676076,22.817352232523263,0.07
2/20,16/20,2850,142500,95.79584312438965,3125.101658463478,49.39964307844639,33.52352642547339,0.14
2/20,17/20,2900,145000,96.15553498268127,3118.269245505333,50.87893477268517,30.16907404270023,0.11
2/20,18/20,2950,147500,95.54076170921326,3066.5388627052307,53.22531868703663,29.510910727083683,0.07
2/20,19/20,3000,150000,97.66110730171204,3007.634323835373,54.69054763019085,26.091167254839092,0.13
3/20,0/20,3050,152500,98.68702721595764,3028.4367167949677,54.69452467560768,28.692825195379555,0.08
3/20,1/20,3100,155000,99.2054853439331,3034.233798146248,54.096095779910684,31.170623933896422,0.1
3/20,2/20,3150,157500,99.4507577419281,2995.4463070631027,53.861293418332934,25.230919285677373,0.06
3/20,3/20,3200,160000,97.51665043830872,3007.247362971306,54.03764085844159,31.322951183654368,0.09
3/20,4/20,3250,162500,98.30039620399475,2982.393234848976,55.014182552695274,24.8233984047547,0.07
3/20,5/20,3300,165000,99.41676378250122,2953.460744857788,52.092124262824655,29.759481728076935,0.08
3/20,6/20,3350,167500,98.68151807785034,2965.3606464862823,50.55828095600009,29.643533407710493,0.06
3/20,7/20,3400,170000,97.85364031791687,2978.3155829906464,48.90625166334212,29.716578015126288,0.1
3/20,8/20,3450,172500,98.0683286190033,2987.697427749634,49.088827047497034,26.301968032494187,0.07
3/20,9/20,3500,175000,98.52434086799622,2977.277799129486,52.23375565186143,26.50479914713651,0.05
3/20,10/20,3550,177500,97.42066693305969,2952.497505545616,52.585862658917904,26.73596532456577,0.07
3/20,11/20,3600,180000,99.66470265388489,2925.030296564102,54.25063625536859,29.613595889881253,0.05
3/20,12/20,3650,182500,99.48233580589294,2882.0778861045837,53.371186930686235,37.746268678456545,0.07
3/20,13/20,3700,185000,97.62527751922607,2907.023076057434,53.88041380234063,23.026618597097695,0.09
3/20,14/20,3750,187500,97.5838029384613,2870.9847569465637,57.89797664806247,28.370503607206047,0.07
3/20,15/20,3800,190000,99.15938997268677,2797.239021897316,56.87085910886526,25.989154652692378,0.11
3/20,16/20,3850,192500,97.07088375091553,2764.1202548742294,56.33865923061967,29.024609838612378,0.07
3/20,17/20,3900,195000,96.3186354637146,2761.4018552303314,58.84488761797547,26.35656394250691,0.06
3/20,18/20,3950,197500,98.89604258537292,2630.696051120758,58.10107861459255,21.826849970966578,0.09
3/20,19/20,4000,200000,99.8453733921051,2597.7001081705093,59.53139704838395,20.878316222690046,0.06
4/20,0/20,4050,202500,101.05516004562378,2518.490811944008,61.77340614795685,24.320104632060975,0.08
4/20,1/20,4100,205000,99.34971165657043,2454.5978944301605,59.823204297572374,19.926776735577732,0.05
4/20,2/20,4150,207500,97.35069274902344,2442.7993774414062,57.694923825562,21.845423260703683,0.06
4/20,3/20,4200,210000,96.19000339508057,2439.603764772415,56.36630055680871,18.621280553285033,0.07
4/20,4/20,4250,212500,96.88848900794983,2418.151803255081,55.77791182696819,26.29092265665531,0.02
4/20,5/20,4300,215000,95.31126427650452,2437.3637915849686,54.0639903023839,26.428890701383352,0.1
4/20,6/20,4350,217500,95.95499014854431,2461.8965961933136,51.23512873239815,17.905807689297944,0.06
4/20,7/20,4400,220000,96.27079200744629,2490.845243692398,50.22174795344472,21.431983552873135,0.08
4/20,8/20,4450,222500,96.13595008850098,2526.4736572504044,49.12787334434688,21.196248763706535,0.08
4/20,9/20,4500,225000,95.53491497039795,2575.5775994062424,47.855710580945015,18.626354495994747,0.1
4/20,10/20,4550,227500,95.53505206108093,2638.8741530179977,47.074735932052135,23.548484387807548,0.05
4/20,11/20,4600,230000,97.5169768333435,2620.38643348217,47.11820988357067,19.466194646898657,0.09
4/20,12/20,4650,232500,96.18817377090454,2691.570490837097,48.85574373975396,20.784555830061436,0.1
4/20,13/20,4700,235000,96.99444437026978,2742.0168298482895,48.58881348371506,21.791929362807423,0.05
4/20,14/20,4750,237500,97.7409873008728,2739.096140265465,49.392319951206446,19.9917624569498,0.03
4/20,15/20,4800,240000,95.55005979537964,2792.5428771972656,51.15046256966889,21.301168519537896,0.15
4/20,16/20,4850,242500,95.57199573516846,2775.485559940338,50.929720625281334,16.591337794903666,0.06
4/20,17/20,4900,245000,98.8846538066864,2800.6205756664276,49.88074108213186,18.609665017109364,0.09
