Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
0/20,0/20,50,2500,27.630494117736816,,,,0.05
0/20,1/20,100,5000,32.26399755477905,,,,0.09
0/20,2/20,150,7500,31.8134286403656,,,,0.13
0/20,3/20,200,10000,34.4234082698822,6.165461882948875,0.47873419849202037,3.7186451107263565,0.05
0/20,4/20,250,12500,192.90782165527344,523.6765558887273,9.357404330818099,110.25720194757741,0.08
0/20,5/20,300,15000,200.13711667060852,772.7891178689897,9.726982154796133,111.7384955559055,0.07
0/20,6/20,350,17500,206.32607769966125,975.5304039083421,14.191421071758668,150.16264996432847,0.08
0/20,7/20,400,20000,207.55645179748535,1158.8327510766685,21.5030454235457,122.22239984051339,0.06
0/20,8/20,450,22500,213.04887557029724,1411.6022222824395,19.4240494643891,180.47891566720455,0.09
0/20,9/20,500,25000,213.33394122123718,1647.9876298233867,19.932273021324363,241.17649906573115,0.05
0/20,10/20,550,27500,217.5835554599762,1826.3420322164893,35.80271076958161,201.99160958769255,0.06
0/20,11/20,600,30000,221.69683194160461,1835.424883209169,24.11302678172069,189.0628178952385,0.07
0/20,12/20,650,32500,225.075581073761,2156.431136570871,25.47760966763599,246.40238304245375,0.03
0/20,13/20,700,35000,232.8325548171997,2381.336055442691,41.3617280558683,319.4614809178869,0.08
0/20,14/20,750,37500,243.06599617004395,2385.1029362007976,32.409339779187576,213.40758341022593,0.08
0/20,15/20,800,40000,249.85584592819214,2695.0507069453597,31.178630094611435,318.60915492178003,0.1
0/20,16/20,850,42500,254.25982761383057,2730.739897094667,41.31898743865895,267.19841535259604,0.06
0/20,17/20,900,45000,263.6424517631531,2742.049689166248,50.010940773106995,447.03136963838915,0.06
0/20,18/20,950,47500,270.9653935432434,2551.044286608696,83.32085851668671,447.75320047462446,0.06
0/20,19/20,1000,50000,277.2324788570404,3171.624387219548,63.81773893304489,203.3168335480841,0.08
1/20,0/20,1050,52500,277.8457386493683,2935.6637057885528,47.162088579687406,164.05630749984448,0.08
1/20,1/20,1100,55000,277.3163833618164,3083.6378527209163,33.71540490818006,221.67269349846993,0.12
1/20,2/20,1150,57500,286.55249881744385,3317.8590629696846,57.17168770651915,379.87994407314545,0.07
1/20,3/20,1200,60000,295.613516330719,3265.1589763462543,74.91235294904618,370.65194719721967,0.11
1/20,4/20,1250,62500,300.02737188339233,3016.476941511035,76.16878494926641,169.8878628166101,0.03
1/20,5/20,1300,65000,307.08369612693787,3212.4846658185124,91.48038138345873,277.13197280855866,0.09
1/20,6/20,1350,67500,314.11519742012024,2582.319226078689,118.95621929102344,165.19652917363237,0.08
1/20,7/20,1400,70000,315.99538707733154,2337.9329627379775,85.99085294659017,257.6620528731355,0.1
1/20,8/20,1450,72500,336.11022782325745,2113.6636376827955,77.17467393988045,226.69691665695063,0.06
1/20,9/20,1500,75000,333.6031320095062,1879.2988638654351,74.91986428707605,213.27976045779974,0.08
1/20,10/20,1550,77500,346.5866813659668,2028.3110357522964,49.40482903886004,200.83512062582622,0.08
1/20,11/20,1600,80000,346.64361000061035,2286.3572151511908,36.799089319521954,349.7830357861094,0.03
1/20,12/20,1650,82500,360.07042503356934,2256.4541700407863,22.85970896022627,322.51652624498433,0.09
1/20,13/20,1700,85000,351.57292890548706,2542.1048682034016,40.28863958240254,425.95903267790334,0.11
1/20,14/20,1750,87500,358.1760845184326,2820.3501168340445,65.78810256237193,255.7602491259522,0.1
1/20,15/20,1800,90000,360.3420934677124,2681.6479347869754,38.30144209957962,264.9135839740927,0.03
1/20,16/20,1850,92500,368.9959375858307,2635.3753229528666,42.34580498553987,291.4036962257637,0.08
1/20,17/20,1900,95000,373.5348207950592,2891.8846357017756,52.911445226693104,357.3135877715923,0.11
1/20,18/20,1950,97500,380.4651494026184,3008.2885145395994,51.399825731117744,319.31979056901764,0.1
1/20,19/20,2000,100000,385.1621723175049,2973.6467608362436,44.7836294384324,397.45952155012947,0.09
2/20,0/20,2050,102500,392.9486050605774,2903.403521180153,43.848627609455434,405.9203940871518,0.1
2/20,1/20,2100,105000,395.86493825912476,2988.1714769005775,50.01142187241203,391.31638684066866,0.1
2/20,2/20,2150,107500,402.8466429710388,2876.43094445765,52.87819149981078,215.65445325247128,0.04
2/20,3/20,2200,110000,409.2620162963867,2822.981532588601,76.7529796523304,307.6622326906295,0.07
2/20,4/20,2250,112500,414.1239449977875,2715.446927011013,62.68336495285439,379.03220182866517,0.06
2/20,5/20,2300,115000,421.59695863723755,3407.0675214231014,46.6655141434303,241.50032899505385,0.06
2/20,6/20,2350,117500,426.319326877594,2962.9784731715918,67.35761281657324,207.37496438935705,0.08
2/20,7/20,2400,120000,436.367915391922,3126.6813530027866,53.55553468229664,189.5259839232284,0.05
2/20,8/20,2450,122500,441.02845215797424,3054.476072281599,58.16457731874107,392.74630456099567,0.09
2/20,9/20,2500,125000,445.9449141025543,3013.32950592041,39.82220426868298,238.87688462515598,0.04
2/20,10/20,2550,127500,451.4023926258087,2896.484531700611,43.38692690378048,292.6307525112434,0.11
2/20,11/20,2600,130000,448.92230248451233,3288.189109444618,34.16862472095818,350.52685515388,0.1
