Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
9/20,4/20,9250,462500,64.32197761535645,11792.271639823914,88.98071344196796,1183.9721718281507,0.49
9/20,5/20,9300,465000,64.96077108383179,11888.603540420532,88.80219659209251,1177.9744586795568,0.46
9/20,6/20,9350,467500,63.731342792510986,11903.322224617004,87.1771609261632,1261.1448443233967,0.45
9/20,7/20,9400,470000,63.64105010032654,11945.328127861023,87.35768270492554,1295.4417076408863,0.46
9/20,8/20,9450,472500,61.82083797454834,12047.536386489868,85.45252490416169,1338.2617229819298,0.47
9/20,9/20,9500,475000,62.28844141960144,12034.895551681519,85.22659407183528,1358.0939700901508,0.45
9/20,10/20,9550,477500,62.230895042419434,12028.046427726746,85.58165694028139,1374.028208076954,0.53
9/20,11/20,9600,480000,62.11837148666382,12076.643391609192,92.51370599865913,1425.4192120432854,0.5
9/20,12/20,9650,482500,62.32672190666199,12084.51360797882,93.20517159253359,1380.6691893041134,0.43
9/20,13/20,9700,485000,62.83362817764282,12025.355486869812,91.79574319720268,1505.269320383668,0.38
9/20,14/20,9750,487500,63.082804441452026,11996.414161682129,93.97873815894127,1449.462916970253,0.54
9/20,15/20,9800,490000,62.69110345840454,12037.30373096466,91.98767304047942,1432.1388409733772,0.56
9/20,16/20,9850,492500,63.67293739318848,12014.037364006042,89.6626736484468,1513.9270438700914,0.4
9/20,17/20,9900,495000,62.657121419906616,12000.226238250732,94.95485861599445,1401.6961544454098,0.5
9/20,18/20,9950,497500,63.18095803260803,12028.10207080841,93.56960006803274,1523.7172110974789,0.56
9/20,19/20,10000,500000,62.291155099868774,12058.06613445282,93.48719085752964,1510.1968259364367,0.4
10/20,0/20,10050,502500,62.71293020248413,12055.859043121338,91.81055982410908,1550.9001322090626,0.47
10/20,1/20,10100,505000,61.937103033065796,12118.78694820404,90.78255218267441,1530.3611660152674,0.58
10/20,2/20,10150,507500,62.90886616706848,12217.255767822266,92.28782823681831,1501.6636616885662,0.52
10/20,3/20,10200,510000,63.301825523376465,12177.45112323761,93.91564333438873,1522.899594694376,0.49
10/20,4/20,10250,512500,63.757253885269165,12240.369791030884,93.04863398522139,1546.5656071603298,0.45
10/20,5/20,10300,515000,63.105868101119995,12368.825543403625,88.56547825038433,1544.2443492412567,0.53
10/20,6/20,10350,517500,62.47897553443909,12395.852603912354,90.17385776340961,1551.8712848722935,0.58
10/20,7/20,10400,520000,63.14829683303833,12499.048047065735,88.69337915629148,1604.3971077799797,0.59
10/20,8/20,10450,522500,63.37073588371277,12637.529314041138,91.02573221921921,1591.3371051549911,0.58
10/20,9/20,10500,525000,63.02460265159607,12612.83999633789,92.02123492583632,1632.1304417550564,0.52
10/20,10/20,10550,527500,63.09415411949158,12668.652567863464,89.39803370833397,1573.0436216592789,0.46
10/20,11/20,10600,530000,63.774428367614746,12686.108665466309,92.85567205399275,1632.9977397918701,0.43
10/20,12/20,10650,532500,62.73639917373657,12718.789481163025,90.65268125385046,1596.6089753508568,0.5
10/20,13/20,10700,535000,62.713820695877075,12857.207046508789,88.25108902901411,1538.727336987853,0.31
10/20,14/20,10750,537500,63.43851137161255,12864.893684387207,93.17656044661999,1618.0309651494026,0.36
10/20,15/20,10800,540000,62.7453076839447,12924.262685775757,95.69607911258936,1444.9110623598099,0.55
10/20,16/20,10850,542500,62.396414279937744,12888.242928504944,100.59775753319263,1530.1726644039154,0.49
10/20,17/20,10900,545000,63.38899040222168,12754.030455589294,109.02026238292456,1404.7570513486862,0.52
10/20,18/20,10950,547500,63.40392255783081,12582.117831230164,109.41903574764729,1412.9889207184315,0.59
10/20,19/20,11000,550000,63.28867220878601,12463.104000091553,109.13608880341053,1305.1694418787956,0.53
11/20,0/20,11050,552500,63.24883317947388,12402.14358139038,109.34555664658546,1220.4453102350235,0.4
11/20,1/20,11100,555000,63.53072714805603,12355.357991218567,106.92060000449419,1212.2602557837963,0.52
11/20,2/20,11150,557500,62.64111089706421,12361.107007026672,100.45137917250395,1195.9880097210407,0.51
11/20,3/20,11200,560000,64.87067103385925,12326.77189540863,104.61390174180269,1174.143365740776,0.47
11/20,4/20,11250,562500,61.697853565216064,12263.272263526917,100.408297047019,1256.7670777142048,0.51
11/20,5/20,11300,565000,63.120934009552,12255.11685180664,101.81277969479561,1143.83102196455,0.54
11/20,6/20,11350,567500,62.74536871910095,12226.514729499817,96.45102143287659,1213.0877722799778,0.48
11/20,7/20,11400,570000,62.14071178436279,12195.187562942505,101.41945490241051,1181.913561284542,0.48
11/20,8/20,11450,572500,62.890414237976074,12176.343210220337,101.26002582162619,1252.078455656767,0.57
11/20,9/20,11500,575000,61.752808809280396,12158.552829742432,98.9792574569583,1299.270395219326,0.51
11/20,10/20,11550,577500,62.978132247924805,12119.08883857727,103.27517981082201,1272.6156409978867,0.58
11/20,11/20,11600,580000,62.741039991378784,11984.977226257324,105.64463020861149,1283.1371230781078,0.59
11/20,12/20,11650,582500,62.913034200668335,11947.32543849945,103.25074202567339,1239.222577959299,0.55
11/20,13/20,11700,585000,61.98428273200989,11961.477117538452,100.62266539037228,1248.4046932458878,0.4
11/20,14/20,11750,587500,62.428627252578735,11960.319959640503,98.67476201802492,1323.1317463815212,0.36
11/20,15/20,11800,590000,62.45956110954285,11994.725437164307,95.16778626292944,1287.6985937356949,0.49
11/20,16/20,11850,592500,61.31782627105713,12017.838068008423,99.23693537712097,1276.2537727355957,0.55
11/20,17/20,11900,595000,61.82679629325867,12039.579827308655,95.11795826256275,1320.4596724659204,0.51
11/20,18/20,11950,597500,61.5032684803009,12042.7828540802,97.23685248196125,1232.8381660878658,0.54
11/20,19/20,12000,600000,61.98173761367798,11983.725408554077,99.37368419766426,1353.8183786571026,0.53
12/20,0/20,12050,602500,62.144896030426025,11959.310435295105,94.78455406427383,1316.7107308208942,0.41
12/20,1/20,12100,605000,62.24894332885742,11918.077676773071,94.22774982452393,1333.1244063675404,0.48
12/20,2/20,12150,607500,62.00408482551575,11979.073582649231,95.55284963548183,1388.8367856740952,0.49
12/20,3/20,12200,610000,61.718432664871216,11993.002259254456,95.91054970026016,1353.9387297034264,0.53
12/20,4/20,12250,612500,61.70813751220703,11949.12054157257,97.84691559523344,1355.341422945261,0.41
